target,source,relation
hgnc.symbol:DCLRE1C,ncbigene:64421,hasSymbol
hgnc.symbol:FKBP1B,ncbigene:2281,hasSymbol
hgnc.symbol:IAPP,ncbigene:3375,hasSymbol
hgnc.symbol:FKBP3,ncbigene:2287,hasSymbol
hgnc.symbol:BLM,ncbigene:641,hasSymbol
hgnc.symbol:BRF1,ncbigene:2972,hasSymbol
hgnc.symbol:NOXA1,ncbigene:10811,hasSymbol
hgnc.symbol:SERPINB10,ncbigene:5273,hasSymbol
hgnc.symbol:MST1,ncbigene:4485,hasSymbol
hgnc.symbol:WRN,ncbigene:7486,hasSymbol
hgnc.symbol:TFF1,ncbigene:7031,hasSymbol
hgnc.symbol:DGCR8,ncbigene:54487,hasSymbol
hgnc.symbol:ATM,ncbigene:472,hasSymbol
hgnc.symbol:DDX1,ncbigene:1653,hasSymbol
hgnc.symbol:NBN,ncbigene:4683,hasSymbol
hgnc.symbol:RAD50,ncbigene:10111,hasSymbol
hgnc.symbol:MRE11,ncbigene:4361,hasSymbol
hgnc.symbol:DROSHA,ncbigene:29102,hasSymbol
hgnc.symbol:HMGB1,ncbigene:3146,hasSymbol
hgnc.symbol:FOSL1,ncbigene:8061,hasSymbol
hgnc.symbol:MLKL,ncbigene:197259,hasSymbol
hgnc.symbol:G6PC,ncbigene:2538,hasSymbol
hgnc.symbol:CCNG2,ncbigene:901,hasSymbol
hgnc.symbol:FRAT1,ncbigene:10023,hasSymbol
hgnc.symbol:PIK3C2G,ncbigene:5288,hasSymbol
hgnc.symbol:BIK,ncbigene:638,hasSymbol
hgnc.symbol:PCK2,ncbigene:5106,hasSymbol
hgnc.symbol:WNT7A,ncbigene:7476,hasSymbol
hgnc.symbol:RAD17,ncbigene:5884,hasSymbol
hgnc.symbol:RRM2B,ncbigene:50484,hasSymbol
hgnc.symbol:HUS1B,ncbigene:135458,hasSymbol
hgnc.symbol:ATRIP,ncbigene:84126,hasSymbol
hgnc.symbol:GADD45G,ncbigene:10912,hasSymbol
hgnc.symbol:SESN1,ncbigene:27244,hasSymbol
hgnc.symbol:TP53AIP1,ncbigene:63970,hasSymbol
hgnc.symbol:FANCD2,ncbigene:2177,hasSymbol
hgnc.symbol:TLK1,ncbigene:9874,hasSymbol
hgnc.symbol:TLK2,ncbigene:11011,hasSymbol
hgnc.symbol:BBC3,ncbigene:27113,hasSymbol
hgnc.symbol:TP63,ncbigene:8626,hasSymbol
hgnc.symbol:PMAIP1,ncbigene:5366,hasSymbol
hgnc.symbol:SUMO1,ncbigene:7341,hasSymbol
hgnc.symbol:ABL1,ncbigene:25,hasSymbol
hgnc.symbol:BOK,ncbigene:666,hasSymbol
hgnc.symbol:TNFSF10,ncbigene:8743,hasSymbol
hgnc.symbol:OTX2,ncbigene:5015,hasSymbol
hgnc.symbol:GADD45A,ncbigene:1647,hasSymbol
hgnc.symbol:TP73,ncbigene:7161,hasSymbol
hgnc.symbol:MORF4L1,ncbigene:10933,hasSymbol
hgnc.symbol:INSRR,ncbigene:3645,hasSymbol
hgnc.symbol:MAGI2,ncbigene:9863,hasSymbol
hgnc.symbol:CMTR2,ncbigene:55783,hasSymbol
hgnc.symbol:SRCAP,ncbigene:10847,hasSymbol
hgnc.symbol:MYCBP,ncbigene:26292,hasSymbol
hgnc.symbol:HIST1H2AL,ncbigene:8332,hasSymbol
hgnc.symbol:KANSL1,ncbigene:284058,hasSymbol
hgnc.symbol:HIST1H1E,ncbigene:3008,hasSymbol
hgnc.symbol:NFIB,ncbigene:4781,hasSymbol
hgnc.symbol:MSH5,ncbigene:4439,hasSymbol
hgnc.symbol:NR5A1,ncbigene:2516,hasSymbol
hgnc.symbol:FIGLA,ncbigene:344018,hasSymbol
hgnc.symbol:INHA,ncbigene:3623,hasSymbol
hgnc.symbol:DAZL,ncbigene:1618,hasSymbol
hgnc.symbol:ZP2,ncbigene:7783,hasSymbol
hgnc.symbol:GDF9,ncbigene:2661,hasSymbol
hgnc.symbol:DMC1,ncbigene:11144,hasSymbol
hgnc.symbol:ZP3,ncbigene:7784,hasSymbol
hgnc.symbol:SMPD1,ncbigene:6609,hasSymbol
hgnc.symbol:HUS1B,ncbigene:135458,hasSymbol
hgnc.symbol:ATRIP,ncbigene:84126,hasSymbol
hgnc.symbol:MIR449A,ncbigene:554213,hasSymbol
hgnc.symbol:CDC20B,ncbigene:166979,hasSymbol
hgnc.symbol:GADD45G,ncbigene:10912,hasSymbol
hgnc.symbol:MIR17HG,ncbigene:407975,hasSymbol
hgnc.symbol:MIR449B,ncbigene:693123,hasSymbol
hgnc.symbol:MIR330,ncbigene:442902,hasSymbol
hgnc.symbol:MIR421,ncbigene:693122,hasSymbol
hgnc.symbol:TLK2,ncbigene:11011,hasSymbol
hgnc.symbol:IRF2,ncbigene:3660,hasSymbol
hgnc.symbol:HELLS,ncbigene:3070,hasSymbol
hgnc.symbol:TP63,ncbigene:8626,hasSymbol
hgnc.symbol:CRADD,ncbigene:8738,hasSymbol
hgnc.symbol:LTA,ncbigene:4049,hasSymbol
hgnc.symbol:SCAF11,ncbigene:9169,hasSymbol
hgnc.symbol:IRF6,ncbigene:3664,hasSymbol
hgnc.symbol:PRF1,ncbigene:5551,hasSymbol
hgnc.symbol:BNIP3L,ncbigene:665,hasSymbol
hgnc.symbol:NFKBIE,ncbigene:4794,hasSymbol
hgnc.symbol:BIRC7,ncbigene:79444,hasSymbol
hgnc.symbol:PEA15,ncbigene:8682,hasSymbol
hgnc.symbol:BIRC6,ncbigene:57448,hasSymbol
hgnc.symbol:CAPNS1,ncbigene:826,hasSymbol
hgnc.symbol:BCL2L10,ncbigene:10017,hasSymbol
hgnc.symbol:BIK,ncbigene:638,hasSymbol
hgnc.symbol:TNFRSF10D,ncbigene:8793,hasSymbol
hgnc.symbol:PTRH2,ncbigene:51651,hasSymbol
hgnc.symbol:TNFRSF6B,ncbigene:8771,hasSymbol
hgnc.symbol:NAIP,ncbigene:4671,hasSymbol
hgnc.symbol:ATP7B,ncbigene:540,hasSymbol
hgnc.symbol:ADAM9,ncbigene:8754,hasSymbol
hgnc.symbol:ATOX1,ncbigene:475,hasSymbol
hgnc.symbol:STEAP1,ncbigene:26872,hasSymbol
hgnc.symbol:SLC31A1,ncbigene:1317,hasSymbol
hgnc.symbol:ATP7A,ncbigene:538,hasSymbol
hgnc.symbol:XAF1,ncbigene:54739,hasSymbol
hgnc.symbol:SLC31A2,ncbigene:1318,hasSymbol
hgnc.symbol:STEAP2,ncbigene:261729,hasSymbol
hgnc.symbol:COMMD1,ncbigene:150684,hasSymbol
hgnc.symbol:IRF2,ncbigene:3660,hasSymbol
hgnc.symbol:HELLS,ncbigene:3070,hasSymbol
hgnc.symbol:TP63,ncbigene:8626,hasSymbol
hgnc.symbol:CRADD,ncbigene:8738,hasSymbol
hgnc.symbol:LTA,ncbigene:4049,hasSymbol
hgnc.symbol:SCAF11,ncbigene:9169,hasSymbol
hgnc.symbol:IRF6,ncbigene:3664,hasSymbol
hgnc.symbol:PRF1,ncbigene:5551,hasSymbol
hgnc.symbol:BNIP3L,ncbigene:665,hasSymbol
hgnc.symbol:NFKBIE,ncbigene:4794,hasSymbol
hgnc.symbol:BIRC7,ncbigene:79444,hasSymbol
hgnc.symbol:PEA15,ncbigene:8682,hasSymbol
hgnc.symbol:BIRC6,ncbigene:57448,hasSymbol
hgnc.symbol:CAPNS1,ncbigene:826,hasSymbol
hgnc.symbol:BCL2L10,ncbigene:10017,hasSymbol
hgnc.symbol:BIK,ncbigene:638,hasSymbol
hgnc.symbol:TNFRSF10D,ncbigene:8793,hasSymbol
hgnc.symbol:PTRH2,ncbigene:51651,hasSymbol
hgnc.symbol:TNFRSF6B,ncbigene:8771,hasSymbol
hgnc.symbol:NAIP,ncbigene:4671,hasSymbol
hgnc.symbol:STYK1,ncbigene:55359,hasSymbol
hgnc.symbol:MYL6,ncbigene:4637,hasSymbol
hgnc.symbol:ZYX,ncbigene:7791,hasSymbol
hgnc.symbol:TNK1,ncbigene:8711,hasSymbol
hgnc.symbol:PARVB,ncbigene:29780,hasSymbol
hgnc.symbol:TXK,ncbigene:7294,hasSymbol
hgnc.symbol:RELN,ncbigene:5649,hasSymbol
hgnc.symbol:SRMS,ncbigene:6725,hasSymbol
hgnc.symbol:ARHGAP5,ncbigene:394,hasSymbol
hgnc.symbol:FARP2,ncbigene:9855,hasSymbol
hgnc.symbol:CARD8,ncbigene:22900,hasSymbol
hgnc.symbol:NLRP2,ncbigene:55655,hasSymbol
hgnc.symbol:MEFV,ncbigene:4210,hasSymbol
hgnc.symbol:COPS6,ncbigene:10980,hasSymbol
hgnc.symbol:SUGT1,ncbigene:10910,hasSymbol
hgnc.symbol:NLRP12,ncbigene:91662,hasSymbol
hgnc.symbol:NOD1,ncbigene:10392,hasSymbol
hgnc.symbol:NOD2,ncbigene:64127,hasSymbol
hgnc.symbol:AIM2,ncbigene:9447,hasSymbol
hgnc.symbol:DUOX2,ncbigene:50506,hasSymbol
hgnc.symbol:AIFM2,ncbigene:84883,hasSymbol
hgnc.symbol:BIRC6,ncbigene:57448,hasSymbol
hgnc.symbol:JPT1,ncbigene:51155,hasSymbol
hgnc.symbol:CAPNS1,ncbigene:826,hasSymbol
hgnc.symbol:BCL2L10,ncbigene:10017,hasSymbol
hgnc.symbol:TNFRSF10D,ncbigene:8793,hasSymbol
hgnc.symbol:PTRH2,ncbigene:51651,hasSymbol
hgnc.symbol:BAG3,ncbigene:9531,hasSymbol
hgnc.symbol:IL1R2,ncbigene:7850,hasSymbol
hgnc.symbol:ENDOG,ncbigene:2021,hasSymbol
hgnc.symbol:RHEB,ncbigene:6009,hasSymbol
hgnc.symbol:ULK1,ncbigene:8408,hasSymbol
hgnc.symbol:TFEB,ncbigene:7942,hasSymbol
hgnc.symbol:RICTOR,ncbigene:253260,hasSymbol
hgnc.symbol:RB1CC1,ncbigene:9821,hasSymbol
hgnc.symbol:ATG13,ncbigene:9776,hasSymbol
hgnc.symbol:RPTOR,ncbigene:57521,hasSymbol
hgnc.symbol:GRB10,ncbigene:2887,hasSymbol
hgnc.symbol:FOXO4,ncbigene:4303,hasSymbol
hgnc.symbol:PIK3R3,ncbigene:8503,hasSymbol
hgnc.symbol:ERRFI1,ncbigene:54206,hasSymbol
hgnc.symbol:PIK3C2B,ncbigene:5287,hasSymbol
hgnc.symbol:CDKN2C,ncbigene:1031,hasSymbol
hgnc.symbol:FOXO4,ncbigene:4303,hasSymbol
hgnc.symbol:MDM4,ncbigene:4194,hasSymbol
hgnc.symbol:SPRY2,ncbigene:10253,hasSymbol
hgnc.symbol:PIK3C2G,ncbigene:5288,hasSymbol
hgnc.symbol:MSH6,ncbigene:2956,hasSymbol
hgnc.symbol:ERBB3,ncbigene:2065,hasSymbol
hgnc.symbol:BRCA2,ncbigene:675,hasSymbol
hgnc.symbol:BAIAP2,ncbigene:10458,hasSymbol
hgnc.symbol:SSH1,ncbigene:54434,hasSymbol
hgnc.symbol:WASF2,ncbigene:10163,hasSymbol
hgnc.symbol:VIL1,ncbigene:7429,hasSymbol
hgnc.symbol:PIP5KL1,ncbigene:138429,hasSymbol
hgnc.symbol:ENAH,ncbigene:55740,hasSymbol
hgnc.symbol:MYH10,ncbigene:4628,hasSymbol
hgnc.symbol:ARHGEF6,ncbigene:9459,hasSymbol
hgnc.symbol:GIT1,ncbigene:28964,hasSymbol
hgnc.symbol:PIP4K2C,ncbigene:79837,hasSymbol
hgnc.symbol:SARM1,ncbigene:23098,hasSymbol
hgnc.symbol:FBXW5,ncbigene:54461,hasSymbol
hgnc.symbol:PELI3,ncbigene:246330,hasSymbol
hgnc.symbol:TRAFD1,ncbigene:10906,hasSymbol
hgnc.symbol:RBCK1,ncbigene:10616,hasSymbol
hgnc.symbol:SIGIRR,ncbigene:59307,hasSymbol
hgnc.symbol:RNF31,ncbigene:55072,hasSymbol
hgnc.symbol:CD180,ncbigene:4064,hasSymbol
hgnc.symbol:CUEDC2,ncbigene:79004,hasSymbol
hgnc.symbol:ZMYND11,ncbigene:10771,hasSymbol
hgnc.symbol:PTPRU,ncbigene:10076,hasSymbol
hgnc.symbol:IRS2,ncbigene:8660,hasSymbol
hgnc.symbol:EPO,ncbigene:2056,hasSymbol
hgnc.symbol:RASA1,ncbigene:5921,hasSymbol
hgnc.symbol:PTPRC,ncbigene:5788,hasSymbol
hgnc.symbol:IRS1,ncbigene:3667,hasSymbol
hgnc.symbol:CISH,ncbigene:1154,hasSymbol
hgnc.symbol:EPOR,ncbigene:2057,hasSymbol
hgnc.symbol:SOCS1,ncbigene:8651,hasSymbol
hgnc.symbol:PDK1,ncbigene:5163,hasSymbol
hgnc.symbol:HOMER1,ncbigene:9456,hasSymbol
hgnc.symbol:MKNK1,ncbigene:8569,hasSymbol
hgnc.symbol:TRPC6,ncbigene:7225,hasSymbol
hgnc.symbol:ARC,ncbigene:23237,hasSymbol
hgnc.symbol:DLG4,ncbigene:1742,hasSymbol
hgnc.symbol:EEF2K,ncbigene:29904,hasSymbol
hgnc.symbol:NTRK2,ncbigene:4915,hasSymbol
hgnc.symbol:BDNF,ncbigene:627,hasSymbol
hgnc.symbol:ADCY1,ncbigene:107,hasSymbol
hgnc.symbol:TRPC3,ncbigene:7222,hasSymbol
hgnc.symbol:RAB10,ncbigene:10890,hasSymbol
hgnc.symbol:EFNA1,ncbigene:1942,hasSymbol
hgnc.symbol:FLT4,ncbigene:2324,hasSymbol
hgnc.symbol:EFNA2,ncbigene:1943,hasSymbol
hgnc.symbol:PHLPP2,ncbigene:23035,hasSymbol
hgnc.symbol:RAB11B,ncbigene:9230,hasSymbol
hgnc.symbol:RAB14,ncbigene:51552,hasSymbol
hgnc.symbol:CSF3R,ncbigene:1441,hasSymbol
hgnc.symbol:RAB2A,ncbigene:5862,hasSymbol
hgnc.symbol:EIF4E2,ncbigene:9470,hasSymbol
hgnc.symbol:CD22,ncbigene:933,hasSymbol
hgnc.symbol:CD79B,ncbigene:974,hasSymbol
hgnc.symbol:PTPN18,ncbigene:26469,hasSymbol
hgnc.symbol:SH3BP2,ncbigene:6452,hasSymbol
hgnc.symbol:BLNK,ncbigene:29760,hasSymbol
hgnc.symbol:LAT2,ncbigene:7462,hasSymbol
hgnc.symbol:CD81,ncbigene:975,hasSymbol
hgnc.symbol:CD79A,ncbigene:973,hasSymbol
hgnc.symbol:PIK3AP1,ncbigene:118788,hasSymbol
hgnc.symbol:DAPP1,ncbigene:27071,hasSymbol
hgnc.symbol:NEB,ncbigene:4703,hasSymbol
hgnc.symbol:WASL,ncbigene:8976,hasSymbol
hgnc.symbol:PLD1,ncbigene:5337,hasSymbol
hgnc.symbol:TRIM63,ncbigene:84676,hasSymbol
hgnc.symbol:MAP1LC3A,ncbigene:84557,hasSymbol
hgnc.symbol:ACVR2B,ncbigene:93,hasSymbol
hgnc.symbol:EIF2B2,ncbigene:8892,hasSymbol
hgnc.symbol:MSTN,ncbigene:2660,hasSymbol
hgnc.symbol:TNFSF9,ncbigene:8744,hasSymbol
hgnc.symbol:FBXO32,ncbigene:114907,hasSymbol
hgnc.symbol:CTF1,ncbigene:1489,hasSymbol
hgnc.symbol:MYLK3,ncbigene:91807,hasSymbol
hgnc.symbol:MIR125B2,ncbigene:406912,hasSymbol
hgnc.symbol:MIR208A,ncbigene:406990,hasSymbol
hgnc.symbol:NPPB,ncbigene:4879,hasSymbol
hgnc.symbol:RCAN1,ncbigene:1827,hasSymbol
hgnc.symbol:MIR103A2,ncbigene:406896,hasSymbol
hgnc.symbol:EIF2B5,ncbigene:8893,hasSymbol
hgnc.symbol:MIR185,ncbigene:406961,hasSymbol
hgnc.symbol:MIR130B,ncbigene:406920,hasSymbol
hgnc.symbol:HMGB1,ncbigene:3146,hasSymbol
hgnc.symbol:MLKL,ncbigene:197259,hasSymbol
hgnc.symbol:G6PC,ncbigene:2538,hasSymbol
hgnc.symbol:CCNG2,ncbigene:901,hasSymbol
hgnc.symbol:FRAT1,ncbigene:10023,hasSymbol
hgnc.symbol:BIK,ncbigene:638,hasSymbol
hgnc.symbol:PCK2,ncbigene:5106,hasSymbol
hgnc.symbol:TCF7L2,ncbigene:6934,hasSymbol
hgnc.symbol:TCF7,ncbigene:6932,hasSymbol
hgnc.symbol:SCP2,ncbigene:6342,hasSymbol
hgnc.symbol:CYTIP,ncbigene:9595,hasSymbol
hgnc.symbol:EPAS1,ncbigene:2034,hasSymbol
hgnc.symbol:TCF7,ncbigene:6932,hasSymbol
hgnc.symbol:CXCR4,ncbigene:7852,hasSymbol
hgnc.symbol:VHL,ncbigene:7428,hasSymbol
hgnc.symbol:POSTN,ncbigene:10631,hasSymbol
hgnc.symbol:JAG1,ncbigene:182,hasSymbol
hgnc.symbol:TCF7L2,ncbigene:6934,hasSymbol
hgnc.symbol:TNC,ncbigene:3371,hasSymbol
hgnc.symbol:VCAM1,ncbigene:7412,hasSymbol
hgnc.symbol:CCL24,ncbigene:6369,hasSymbol
hgnc.symbol:CXCL5,ncbigene:6374,hasSymbol
hgnc.symbol:PF4,ncbigene:5196,hasSymbol
hgnc.symbol:GRK1,ncbigene:6011,hasSymbol
hgnc.symbol:PPBP,ncbigene:5473,hasSymbol
hgnc.symbol:CCL25,ncbigene:6370,hasSymbol
hgnc.symbol:CCL7,ncbigene:6354,hasSymbol
hgnc.symbol:PREX1,ncbigene:57580,hasSymbol
hgnc.symbol:ELMO1,ncbigene:9844,hasSymbol
hgnc.symbol:PRKX,ncbigene:5613,hasSymbol
hgnc.symbol:TRIP10,ncbigene:9322,hasSymbol
hgnc.symbol:MAP4K5,ncbigene:11183,hasSymbol
hgnc.symbol:SLCO1C1,ncbigene:53919,hasSymbol
hgnc.symbol:EXOC7,ncbigene:23265,hasSymbol
hgnc.symbol:FLOT1,ncbigene:10211,hasSymbol
hgnc.symbol:MLXIPL,ncbigene:51085,hasSymbol
hgnc.symbol:SLC16A2,ncbigene:6567,hasSymbol
hgnc.symbol:ANGPTL8,ncbigene:55908,hasSymbol
hgnc.symbol:RHOQ,ncbigene:23433,hasSymbol
hgnc.symbol:SESN3,ncbigene:143686,hasSymbol
hgnc.symbol:NCF4,ncbigene:4689,hasSymbol
hgnc.symbol:FCER1G,ncbigene:2207,hasSymbol
hgnc.symbol:SIGLEC7,ncbigene:27036,hasSymbol
hgnc.symbol:FCGR1A,ncbigene:2209,hasSymbol
hgnc.symbol:TREM2,ncbigene:54209,hasSymbol
hgnc.symbol:PIK3R6,ncbigene:146850,hasSymbol
hgnc.symbol:CYBB,ncbigene:1536,hasSymbol
hgnc.symbol:LAT,ncbigene:27040,hasSymbol
hgnc.symbol:ARPC1B,ncbigene:10095,hasSymbol
hgnc.symbol:TYROBP,ncbigene:7305,hasSymbol
hgnc.symbol:CAMKK1,ncbigene:84254,hasSymbol
hgnc.symbol:STRADB,ncbigene:55437,hasSymbol
hgnc.symbol:CAMKK2,ncbigene:10645,hasSymbol
hgnc.symbol:SLC2A4RG,ncbigene:56731,hasSymbol
hgnc.symbol:CPT1C,ncbigene:126129,hasSymbol
hgnc.symbol:PFKFB3,ncbigene:5209,hasSymbol
hgnc.symbol:ADIPOR1,ncbigene:51094,hasSymbol
hgnc.symbol:STRADA,ncbigene:92335,hasSymbol
hgnc.symbol:CRTC2,ncbigene:200186,hasSymbol
hgnc.symbol:INS-IGF2,ncbigene:723961,hasSymbol
hgnc.symbol:PPIB,ncbigene:5479,hasSymbol
hgnc.symbol:PPIA,ncbigene:5478,hasSymbol
hgnc.symbol:NEK3,ncbigene:4752,hasSymbol
hgnc.symbol:RPS6KA2,ncbigene:6196,hasSymbol
hgnc.symbol:PTPN1,ncbigene:5770,hasSymbol
hgnc.symbol:PRLR,ncbigene:5618,hasSymbol
hgnc.symbol:AGAP2,ncbigene:116986,hasSymbol
hgnc.symbol:SIRPA,ncbigene:140885,hasSymbol
hgnc.symbol:YWHAG,ncbigene:7532,hasSymbol
hgnc.symbol:CTSD,ncbigene:1509,hasSymbol
hgnc.symbol:STYK1,ncbigene:55359,hasSymbol
hgnc.symbol:MYL6,ncbigene:4637,hasSymbol
hgnc.symbol:ZYX,ncbigene:7791,hasSymbol
hgnc.symbol:TNK1,ncbigene:8711,hasSymbol
hgnc.symbol:PARVB,ncbigene:29780,hasSymbol
hgnc.symbol:TXK,ncbigene:7294,hasSymbol
hgnc.symbol:RELN,ncbigene:5649,hasSymbol
hgnc.symbol:SRMS,ncbigene:6725,hasSymbol
hgnc.symbol:ARHGAP5,ncbigene:394,hasSymbol
hgnc.symbol:FARP2,ncbigene:9855,hasSymbol
hgnc.symbol:CD22,ncbigene:933,hasSymbol
hgnc.symbol:CD79B,ncbigene:974,hasSymbol
hgnc.symbol:PTPN18,ncbigene:26469,hasSymbol
hgnc.symbol:SH3BP2,ncbigene:6452,hasSymbol
hgnc.symbol:BLNK,ncbigene:29760,hasSymbol
hgnc.symbol:LAT2,ncbigene:7462,hasSymbol
hgnc.symbol:CD81,ncbigene:975,hasSymbol
hgnc.symbol:CD79A,ncbigene:973,hasSymbol
hgnc.symbol:PIK3AP1,ncbigene:118788,hasSymbol
hgnc.symbol:DAPP1,ncbigene:27071,hasSymbol
hgnc.symbol:BTK,ncbigene:695,hasSymbol
hgnc.symbol:SPRED1,ncbigene:161742,hasSymbol
hgnc.symbol:IL2,ncbigene:3558,hasSymbol
hgnc.symbol:LYN,ncbigene:4067,hasSymbol
hgnc.symbol:SYK,ncbigene:6850,hasSymbol
hgnc.symbol:RPS6,ncbigene:6194,hasSymbol
hgnc.symbol:IL5RA,ncbigene:3568,hasSymbol
hgnc.symbol:MAPT,ncbigene:4137,hasSymbol
hgnc.symbol:RPS6KB2,ncbigene:6199,hasSymbol
hgnc.symbol:CSF2RB,ncbigene:1439,hasSymbol
hgnc.symbol:NEFM,ncbigene:4741,hasSymbol
hgnc.symbol:DAAM1,ncbigene:23002,hasSymbol
hgnc.symbol:PFN2,ncbigene:5217,hasSymbol
hgnc.symbol:NEFL,ncbigene:4747,hasSymbol
hgnc.symbol:FZD10,ncbigene:11211,hasSymbol
hgnc.symbol:PFN4,ncbigene:375189,hasSymbol
hgnc.symbol:NEFH,ncbigene:4744,hasSymbol
hgnc.symbol:PFN3,ncbigene:345456,hasSymbol
hgnc.symbol:ACTR2,ncbigene:10097,hasSymbol
hgnc.symbol:ACTR3,ncbigene:10096,hasSymbol
hgnc.symbol:IFNA6,ncbigene:3443,hasSymbol
hgnc.symbol:LBP,ncbigene:3929,hasSymbol
hgnc.symbol:IFNA21,ncbigene:3452,hasSymbol
hgnc.symbol:IFNA14,ncbigene:3448,hasSymbol
hgnc.symbol:IFNA4,ncbigene:3441,hasSymbol
hgnc.symbol:IFNA13,ncbigene:3447,hasSymbol
hgnc.symbol:IFNA16,ncbigene:3449,hasSymbol
hgnc.symbol:IFNA10,ncbigene:3446,hasSymbol
hgnc.symbol:IFNA17,ncbigene:3451,hasSymbol
hgnc.symbol:IFNA5,ncbigene:3442,hasSymbol
hgnc.symbol:SGK2,ncbigene:10110,hasSymbol
hgnc.symbol:ARHGAP33,ncbigene:115703,hasSymbol
hgnc.symbol:MYO1C,ncbigene:4641,hasSymbol
hgnc.symbol:STXBP4,ncbigene:252983,hasSymbol
hgnc.symbol:STXBP3,ncbigene:6814,hasSymbol
hgnc.symbol:INPP4A,ncbigene:3631,hasSymbol
hgnc.symbol:PPP1R3A,ncbigene:5506,hasSymbol
hgnc.symbol:RRAD,ncbigene:6236,hasSymbol
hgnc.symbol:TBC1D4,ncbigene:9882,hasSymbol
hgnc.symbol:KIF5B,ncbigene:3799,hasSymbol
hgnc.symbol:ITGA6,ncbigene:3655,hasSymbol
hgnc.symbol:BCL2L12,ncbigene:83596,hasSymbol
hgnc.symbol:BCL2L10,ncbigene:10017,hasSymbol
hgnc.symbol:BCL2L2,ncbigene:599,hasSymbol
hgnc.symbol:BCL2A1,ncbigene:597,hasSymbol
hgnc.symbol:BCL2L13,ncbigene:23786,hasSymbol
hgnc.symbol:PTHLH,ncbigene:5744,hasSymbol
hgnc.symbol:BOK,ncbigene:666,hasSymbol
hgnc.symbol:BCL2L15,ncbigene:440603,hasSymbol
hgnc.symbol:BCL2L14,ncbigene:79370,hasSymbol
hgnc.symbol:SOCS2,ncbigene:8835,hasSymbol
hgnc.symbol:DGKZ,ncbigene:8525,hasSymbol
hgnc.symbol:IRS2,ncbigene:8660,hasSymbol
hgnc.symbol:IRS4,ncbigene:8471,hasSymbol
hgnc.symbol:INS,ncbigene:3630,hasSymbol
hgnc.symbol:INSR,ncbigene:3643,hasSymbol
hgnc.symbol:LEPR,ncbigene:3953,hasSymbol
hgnc.symbol:LEP,ncbigene:3952,hasSymbol
hgnc.symbol:SOCS1,ncbigene:8651,hasSymbol
hgnc.symbol:PIK3R3,ncbigene:8503,hasSymbol
hgnc.symbol:TCN2,ncbigene:6948,hasSymbol
hgnc.symbol:CUBN,ncbigene:8029,hasSymbol
hgnc.symbol:HBA1,ncbigene:3039,hasSymbol
hgnc.symbol:ALB,ncbigene:213,hasSymbol
hgnc.symbol:MCEE,ncbigene:84693,hasSymbol
hgnc.symbol:TCN1,ncbigene:6947,hasSymbol
hgnc.symbol:MMAB,ncbigene:326625,hasSymbol
hgnc.symbol:LRP2,ncbigene:4036,hasSymbol
hgnc.symbol:GIF,ncbigene:2694,hasSymbol
hgnc.symbol:MUT,ncbigene:4594,hasSymbol
hgnc.symbol:GSTM1,ncbigene:2944,hasSymbol
hgnc.symbol:DHDH,ncbigene:27294,hasSymbol
hgnc.symbol:CYP2E1,ncbigene:1571,hasSymbol
hgnc.symbol:EPHX1,ncbigene:2052,hasSymbol
hgnc.symbol:NQO1,ncbigene:1728,hasSymbol
hgnc.symbol:MPO,ncbigene:4353,hasSymbol
hgnc.symbol:DIO1,ncbigene:1733,hasSymbol
hgnc.symbol:PRDX2,ncbigene:7001,hasSymbol
hgnc.symbol:PRDX4,ncbigene:10549,hasSymbol
hgnc.symbol:PNPO,ncbigene:55163,hasSymbol
hgnc.symbol:SELENOT,ncbigene:51714,hasSymbol
hgnc.symbol:SELENOV,ncbigene:348303,hasSymbol
hgnc.symbol:SELENOW,ncbigene:6415,hasSymbol
hgnc.symbol:PRDX3,ncbigene:10935,hasSymbol
hgnc.symbol:SELENOF,ncbigene:9403,hasSymbol
hgnc.symbol:PRDX5,ncbigene:25824,hasSymbol
hgnc.symbol:SLC46A1,ncbigene:113235,hasSymbol
hgnc.symbol:ALB,ncbigene:213,hasSymbol
hgnc.symbol:FOLR1,ncbigene:2348,hasSymbol
hgnc.symbol:FOLR3,ncbigene:2352,hasSymbol
hgnc.symbol:FLAD1,ncbigene:80308,hasSymbol
hgnc.symbol:IZUMO1R,ncbigene:390243,hasSymbol
hgnc.symbol:FOLR2,ncbigene:2350,hasSymbol
hgnc.symbol:SLC19A1,ncbigene:6573,hasSymbol
hgnc.symbol:GART,ncbigene:2618,hasSymbol
hgnc.symbol:MTHFS,ncbigene:10588,hasSymbol
hgnc.symbol:ADSL,ncbigene:158,hasSymbol
hgnc.symbol:PRPS2,ncbigene:5634,hasSymbol
hgnc.symbol:POLG,ncbigene:5428,hasSymbol
hgnc.symbol:PRPS1,ncbigene:5631,hasSymbol
hgnc.symbol:POLB,ncbigene:5423,hasSymbol
hgnc.symbol:SAT1,ncbigene:6303,hasSymbol
hgnc.symbol:IMPDH1,ncbigene:3614,hasSymbol
hgnc.symbol:OAZ1,ncbigene:4946,hasSymbol
hgnc.symbol:NME2,ncbigene:4831,hasSymbol
hgnc.symbol:ADSS,ncbigene:159,hasSymbol
hgnc.symbol:PLK4,ncbigene:10733,hasSymbol
hgnc.symbol:DCK,ncbigene:1633,hasSymbol
hgnc.symbol:ZNF655,ncbigene:79027,hasSymbol
