drug_concept_id,personCnt,concept_name
719181,15,Benztropine 1 MG Oral Tablet [Cogentin]
19112814,15,Eszopiclone 1 MG Oral Tablet
19127526,15,0.3 ML darbepoetin alfa 0.2 MG/ML Prefilled Syringe [Aranesp]
40163219,15,Phenytoin sodium 200 MG Extended Release Oral Capsule
40241333,15,rivaroxaban 10 MG Oral Tablet
19057195,15,Ketamine 10 MG/ML Injectable Solution
19022063,15,Clotrimazole 20 MG/ML Vaginal Cream
19126145,15,ferrous sulfate 44 MG/ML Oral Solution
40163497,15,Zolpidem tartrate 12.5 MG Extended Release Oral Tablet [Ambien]
720730,15,zaleplon 10 MG Oral Capsule
40224269,15,Calcium Citrate 1500 MG / Vitamin D 250 UNT Oral Tablet [Citracal Maximum + D]
19076658,15,Dobutamine 1 MG/ML Injectable Solution
734394,15,pregabalin 200 MG Oral Capsule
19102771,15,aprepitant 125 MG Oral Capsule [Emend]
40185005,15,Methadone Hydrochloride 0.333 MG/ML Oral Solution
42707985,15,12 HR Loratadine 5 MG / Pseudoephedrine sulfate 120 MG Extended Release Oral Tablet
1178666,15,Indomethacin 50 MG Oral Capsule
951553,15,calcium acetate 667 MG Oral Capsule [Phoslo]
40241189,15,Ticagrelor 90 MG Oral Tablet [Brilinta]
1797594,15,Ciprofloxacin 2 MG/ML Otic Solution
19128379,15,olanzapine 20 MG Disintegrating Oral Tablet [Zyprexa]
718754,15,24 HR Nicotine 0.583 MG/HR Transdermal Patch [Nicoderm C-Q]
40235825,15,Psyllium 14.2 MG/ML Oral Suspension [Reguloid]
19126352,15,Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray
40170056,14,Morphine Sulfate 60 MG Extended Release Oral Tablet
42902447,14,Fluticasone propionate 0.1 MG/ACTUAT Dry Powder Inhaler
40221700,14,Codeine Phosphate 2 MG/ML / Guaifenesin 20 MG/ML Oral Solution
40163540,14,Warfarin Sodium 3 MG Oral Tablet
19003316,14,Famotidine 40 MG Oral Tablet [Pepcid]
43560388,14,dolutegravir 50 MG Oral Tablet [Tivicay]
42873634,14,Petrolatum 0.929 MG/MG Topical Ointment
19078493,14,imiquimod 50 MG/ML Topical Cream
1396156,14,Ascorbic Acid 500 MG / ferrous sulfate 105 MG Extended Release Oral Tablet
40166825,14,24 HR metoprolol succinate 100 MG Extended Release Oral Tablet [Toprol]
19010484,14,Cyclosporine 25 MG Oral Capsule
19123353,14,Glucose 50 MG/ML / Potassium Chloride 0.04 MEQ/ML / Sodium Chloride 0.0769 MEQ/ML Injectable Solution
19133621,14,Diltiazem Hydrochloride 90 MG Oral Tablet
766530,14,Haloperidol 2 MG/ML Oral Solution
19018850,14,Chlorthalidone 50 MG Oral Tablet
19073219,14,Ampicillin 500 MG Oral Capsule
19070343,14,Camphor 40 MG/ML / Menthol 100 MG/ML / methyl salicylate 300 MG/ML Topical Cream
19129540,14,pantoprazole 40 MG Oral Granules
915175,14,Bacitracin
929924,14,lansoprazole 15 MG Disintegrating Oral Tablet
40169770,14,Levothyroxine Sodium 0.2 MG Oral Tablet
19079156,14,olopatadine 1 MG/ML Ophthalmic Solution
798917,14,Clonazepam 0.5 MG Disintegrating Oral Tablet
40222653,14,Hydroxyzine Hydrochloride 2 MG/ML Oral Solution
42708748,14,Docusate Sodium 40 MG / Ferrous fumarate 150 MG Extended Release Oral Tablet
19037062,14,Calcium Gluconate 500 MG Oral Tablet
19082703,14,Erythromycin 20 MG/ML Topical Solution
1113673,14,nabumetone 750 MG Oral Tablet
929519,14,12 HR Acetazolamide 500 MG Extended Release Oral Capsule
42707562,14,Phenylephrine Hydrochloride 25 MG/ML Ophthalmic Solution
40228230,14,cetirizine hydrochloride 5 MG Oral Tablet
40241334,14,rivaroxaban 10 MG Oral Tablet [Xarelto]
19033627,14,Isosorbide Dinitrate 20 MG Oral Tablet
19074641,14,calcium polycarbophil 625 MG Oral Tablet
19074691,14,Carbamazepine 100 MG Chewable Tablet
904476,14,240 ACTUAT Triamcinolone 0.075 MG/ACTUAT Metered Dose Inhaler [Azmacort]
40164134,14,Brimonidine tartrate 1.5 MG/ML Ophthalmic Solution
19102572,14,Clindamycin 0.01 MG/MG Topical Gel [Clindamax]
1124957,14,Oxycodone
19096677,14,valsartan 320 MG Oral Tablet
1551924,14,Fenofibrate 48 MG Oral Tablet
1714304,14,voriconazole 200 MG Oral Tablet [Vfend]
19074847,14,Cefadroxil 500 MG Oral Capsule
40223267,14,Aspirin 325 MG / Codeine Phosphate 30 MG Oral Tablet
19059414,14,Antipyrine 54 MG/ML / Benzocaine 14 MG/ML Otic Solution
1154196,14,montelukast 4 MG Chewable Tablet [Singulair]
19023564,14,cefdinir 300 MG Oral Capsule
40165389,14,Vecuronium Bromide 1 MG/ML Injectable Solution
19105356,14,Menthol 0.05 MG/MG Medicated Patch
19123000,14,Calcium Carbonate 250 MG Chewing Gum
19031829,14,Losartan 25 MG Oral Tablet [Cozaar]
1888717,14,NULL
40228971,14,Dextromethorphan Hydrobromide 2 MG/ML / Guaifenesin 40 MG/ML Oral Solution
40171905,14,Verapamil hydrochloride 40 MG Oral Tablet
19102846,14,Ciprofloxacin 3 MG/ML / Dexamethasone 1 MG/ML Otic Suspension [Ciprodex]
45776040,14,Succinylcholine Chloride 20 MG/ML Injectable Solution [Anectine]
19098327,14,1 ML darbepoetin alfa 0.06 MG/ML Injection [Aranesp]
40163910,14,24 HR Amphetamine aspartate 2.5 MG / Amphetamine Sulfate 2.5 MG / Dextroamphetamine saccharate 2.5 MG / Dextroamphetamine Sulfate 2.5 MG Extended Release Oral Capsule [Adderall]
40166650,14,Fluphenazine Hydrochloride 2.5 MG Oral Tablet
1724667,14,Dicloxacillin 250 MG Oral Capsule
40166158,14,Amylases 120000 UNT / Endopeptidases 76000 UNT / Lipase 24000 UNT Delayed Release Oral Capsule [Creon]
19126627,14,Sodium Chloride 1.2 MEQ/ML Inhalant Solution
1309800,14,eplerenone 25 MG Oral Tablet
19122173,14,meloxicam 1.5 MG/ML Oral Suspension
42707990,14,12 HR Loratadine 5 MG / Pseudoephedrine sulfate 120 MG Extended Release Oral Tablet [Claritin-D]
734360,13,pregabalin 25 MG Oral Capsule
1154029,13,Fentanyl
1738521,13,Doxycycline
1314275,13,rituximab 10 MG/ML Injectable Solution
40045148,13,Hydrochlorothiazide 12.5 MG / Lisinopril 20 MG Oral Tablet [Zestoretic]
42902547,13,Fluticasone propionate 0.115 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler
1353231,13,Vitamin B6 100 MG Oral Tablet
40171501,13,24 HR Verapamil hydrochloride 120 MG Extended Release Oral Tablet
40233212,13,240 ACTUAT Triamcinolone Acetonide 0.075 MG/ACTUAT Metered Dose Inhaler
42800579,13,Cholecalciferol 400 UNT / Folic Acid 1 MG / pyridoxine 2 MG / Riboflavin 1.7 MG / Vitamin B 12 0.008 MG Chewable Tablet
917310,13,Desonide 0.5 MG/ML Topical Cream
923647,13,Omeprazole 10 MG Delayed Release Oral Capsule
19129965,13,darunavir 600 MG Oral Tablet [Prezista]
19077639,13,"Immunoglobulin G, Human 100 MG/ML Injectable Solution"
40184184,13,Hydrochlorothiazide 12.5 MG / Losartan Potassium 100 MG Oral Tablet
40223260,13,Ampicillin 10 MG/ML Injectable Solution
1707780,13,Vancomycin 4 MG/ML Injectable Solution
907267,13,Urea 0.5 MG/MG Topical Gel
19102298,13,12 HR Carbamazepine 400 MG Extended Release Oral Tablet
42707650,13,Lurasidone Hydrochloride 20 MG Oral Tablet [Latuda]
987273,13,Lactulose 667 MG/ML Oral Solution [Generlac]
711588,13,Levetiracetam 250 MG Oral Tablet
40243759,13,Doxorubicin Hydrochloride 2 MG/ML Injectable Solution
1308874,13,valsartan 40 MG Oral Tablet
40175404,13,Pravastatin Sodium 80 MG Oral Tablet
1310347,13,Cyclophosphamide 20 MG/ML Injectable Solution
710067,13,Amitriptyline 50 MG Oral Tablet
40163817,13,rifaximin 550 MG Oral Tablet
19127952,13,sevelamer carbonate 800 MG Oral Tablet
40244335,13,Docusate Sodium 56.6 MG/ML Enema [Enemeez]
19002274,13,Hydrocortisone 10 MG/ML Topical Lotion
1149410,13,fluticasone 0.11 MG/ACTUAT Inhalant Solution
739202,13,Sertraline 25 MG Oral Tablet [Zoloft]
19077498,13,fluvastatin 40 MG Oral Capsule
40231906,13,Acetaminophen 500 MG / Oxycodone Hydrochloride 5 MG Oral Tablet
40166176,13,Amylases 60000 UNT / Endopeptidases 38000 UNT / Lipase 12000 UNT Delayed Release Oral Capsule [Creon]
19080617,13,Calcium Carbonate 600 MG / Vitamin D 125 UNT Oral Tablet
40164058,13,Asenapine 5 MG Sublingual Tablet
19075984,13,Vitamin B 12 0.25 MG Oral Tablet
742657,13,Chloral Hydrate 50 MG/ML Oral Solution
1395060,13,Atenolol 50 MG / Chlorthalidone 25 MG Oral Tablet
19078956,13,mycophenolate mofetil 200 MG/ML Oral Suspension
19057397,13,selenium sulfide 25 MG/ML Medicated Shampoo
40232266,13,Pseudoephedrine Hydrochloride 60 MG Oral Tablet [Sudogest]
991732,13,"Sodium Phosphate, Dibasic 180 MG/ML / Sodium Phosphate, Monobasic 480 MG/ML Oral Solution"
19035279,13,Nitroglycerin 0.4 MG Sublingual Tablet [Nitrostat]
19010581,13,"cyclosporine, modified 100 MG/ML Oral Solution [Neoral]"
923645,13,Omeprazole
19132647,13,Benzocaine 60 MG/ML / Isopropyl Alcohol 0.7 ML/ML Medicated Pad
40238021,13,Valproic Acid 500 MG Delayed Release Oral Capsule
40086518,13,Valproic Acid 250 MG Enteric Coated Tablet [Depakote]
40184712,13,Loperamide Hydrochloride 0.2 MG/ML Oral Solution
19079172,13,Ondansetron 8 MG Disintegrating Oral Tablet
1334494,13,Ramipril 10 MG Oral Capsule
19076753,13,doxycycline hyclate 100 MG Injection
44814267,13,120 ACTUAT Beclomethasone Dipropionate 0.08 MG/ACTUAT Metered Dose Inhaler [Qvar]
19133768,13,Acetaminophen 750 MG / Hydrocodone Bitartrate 7.5 MG Oral Tablet
743753,13,venlafaxine 50 MG Oral Tablet
1718059,13,Caspofungin acetate 50 MG Injection
19010551,13,Cyclosporine 0.5 MG/ML Ophthalmic Suspension
40162452,13,24 HR tolterodine tartrate 4 MG Extended Release Oral Capsule [Detrol]
970283,13,Spironolactone 50 MG Oral Tablet
19057665,13,Acetaminophen 500 MG / butalbital 50 MG / Caffeine 40 MG Oral Tablet
40163210,13,Phenytoin sodium 100 MG Oral Capsule
19028938,13,topiramate 25 MG Oral Capsule
994399,13,Meclizine 12.5 MG Oral Tablet
40165261,13,Rosuvastatin calcium 5 MG Oral Tablet
40237994,13,Valproic Acid 100 MG/ML Injectable Solution [Depacon]
40238415,13,Nefazodone hydrochloride 100 MG Oral Tablet
19095325,13,Cholestyramine Resin 4000 MG Powder for Oral Suspension
40162382,12,Econazole Nitrate 10 MG/ML Topical Cream [Spectazole]
19080092,12,Ipratropium 0.2 MG/ML Inhalant Solution
920949,12,Betamethasone 0.5 MG/ML Augmented Topical Cream
40177143,12,0.2 ML Dalteparin Sodium 25000 UNT/ML Prefilled Syringe [Fragmin]
1363058,12,Doxazosin 2 MG Oral Tablet
19036771,12,quinapril 20 MG Oral Tablet [Accupril]
1525218,12,pioglitazone 45 MG Oral Tablet [Actos]
40052084,12,"Insulin, Lispro, Human 25 UNT/ML / Insulin, Protamine Lispro, Human 75 UNT/ML Injectable Suspension [Humalog Mix]"
19074585,12,Calcium Carbonate 600 MG Chewable Tablet
714819,12,Amphetamine aspartate 7.5 MG / Amphetamine Sulfate 7.5 MG / Dextroamphetamine saccharate 7.5 MG / Dextroamphetamine Sulfate 7.5 MG Oral Tablet
40032359,12,Dextromethorphan 2 MG/ML / Guaifenesin 20 MG/ML Oral Solution [Robitussin-DM]
710161,12,Amitriptyline 25 MG Oral Tablet
19044471,12,Cetirizine 5 MG Oral Tablet [Zyrtec]
19057624,12,Cholecalciferol 5000 UNT Oral Capsule
40223891,12,Miconazole Nitrate 0.02 MG/MG Topical Gel
734711,12,Phenobarbital 30 MG Oral Tablet
19067230,12,modafinil 100 MG Oral Tablet
19039813,12,Vasopressin (USP) 20 UNT/ML Injectable Solution [Pitressin]
19075001,12,Cefuroxime 250 MG Oral Tablet
1316269,12,sildenafil 100 MG Oral Tablet
42709105,12,Lactulose 167 MG/ML Oral Solution
42874153,12,alpha-Tocopherol Acetate 1 UNT/ML / Ascorbic Acid 20 MG/ML / Biotin 0.006 MG/ML / Cholecalciferol 20 UNT/ML / dexpanthenol 1.5 MG/ML / Folic Acid 0.06 MG/ML / Niacinamide 4 MG/ML / Pyridoxine Hydrochloride 0.6 MG/ML / retinyl palmitate 330 UNT/ML / Ribofl
40175390,12,Pravastatin Sodium 10 MG Oral Tablet
40181424,12,20 ML amphotericin B liposomal 5 MG/ML Injection
19129785,12,2.4 ML Urea 500 MG/ML Prefilled Applicator
40165565,12,haloperidol decanoate 50 MG/ML Injectable Solution
40171917,12,Verapamil hydrochloride 80 MG Oral Tablet
19018937,12,Digoxin 0.25 MG Oral Tablet
19075342,12,ciclopirox 7.7 MG/ML Topical Lotion
967016,12,Simethicone 66.7 MG/ML Oral Suspension
19077372,12,fexofenadine 60 MG Oral Capsule
40234301,12,etravirine 200 MG Oral Tablet
939903,12,Capsaicin 0.25 MG/ML Topical Cream
42799685,12,250 ML Dopamine Hydrochloride 3.2 MG/ML Injection
1525216,12,pioglitazone 15 MG Oral Tablet [Actos]
19133558,12,24 HR Diltiazem Hydrochloride 360 MG Extended Release Oral Capsule
19079896,12,Ascorbic Acid 500 MG Chewable Tablet
997958,12,Benzoyl Peroxide 0.05 MG/MG / Clindamycin 0.01 MG/MG Topical Gel
19020400,12,Folic Acid 0.4 MG Oral Tablet
19122414,12,Saccharomyces boulardii 250 MG Oral Capsule [Florastor]
19076926,12,Ergocalciferol 50000 UNT Oral Tablet
1322189,12,clopidogrel 300 MG Oral Tablet
1037008,12,Tetrahydrocannabinol 5 MG Oral Capsule
40224655,12,ulipristal acetate 30 MG Oral Tablet
40166468,12,Racepinephrine 22.5 MG/ML Inhalant Solution [S-2]
19098164,12,voriconazole 200 MG Injection
19098359,12,1 ML paricalcitol 0.002 MG/ML Injection [Zemplar]
961051,12,Ranitidine 300 MG Oral Capsule
40162438,12,24 HR Propranolol Hydrochloride 80 MG Extended Release Oral Capsule
19131791,12,Clindamycin 10 MG/ML Topical Solution [Cleocin-T]
40233955,12,Triamcinolone Acetonide 0.00025 MG/MG Topical Ointment
19074903,12,Cefotaxime 300 MG/ML Injectable Solution
1107883,12,Loratadine 10 MG Disintegrating Oral Tablet
19095115,12,Mineral Oil 1000 MG/ML Oral Solution
42709103,12,Lactulose 83.3 MG/ML Oral Solution
1126872,12,Acetaminophen 100 MG/ML Oral Suspension
1769390,12,Nevirapine 200 MG Oral Tablet
40234084,12,Triamcinolone Acetonide 5 MG/ML Topical Cream
19108021,12,doxycycline hyclate 100 MG Delayed Release Oral Tablet
19021232,12,Zinc Oxide 0.1 MG/MG Topical Ointment
19019117,12,Lovastatin 40 MG Oral Tablet
19044757,12,0.5 ML Vitamin K 1 2 MG/ML Injection
1738167,12,efavirenz 600 MG Oral Tablet [Sustiva]
791967,11,Lorazepam
19128183,11,{21 (Ethinyl Estradiol 0.03 MG / Norgestrel 0.3 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [Cryselle 28]
40166656,11,Fluphenazine Hydrochloride 2.5 MG/ML Injectable Solution
19080242,11,rizatriptan 10 MG Oral Tablet
43011894,11,"2 ML heparin sodium, porcine 100 UNT/ML Prefilled Syringe"
939548,11,Budesonide 0.09 MG/ACTUAT Inhalant Powder
40163908,11,24 HR Amphetamine aspartate 1.25 MG / Amphetamine Sulfate 1.25 MG / Dextroamphetamine saccharate 1.25 MG / Dextroamphetamine Sulfate 1.25 MG Extended Release Oral Capsule [Adderall]
40171863,11,Verapamil hydrochloride 180 MG Extended Release Oral Tablet
40168604,11,Butorphanol Tartrate 2 MG/ML Injectable Solution
19027886,11,selenium sulfide 10 MG/ML Medicated Shampoo
715233,11,Baclofen
901659,11,Menthol 10 MG Oral Lozenge
40238435,11,Nefazodone hydrochloride 50 MG Oral Tablet
1341302,11,Terazosin 5 MG Oral Capsule
1192219,11,Levalbuterol 0.417 MG/ML Inhalant Solution
1192247,11,Levalbuterol 0.103 MG/ML Inhalant Solution [Xopenex]
1704217,11,Lamivudine 300 MG Oral Tablet
1113036,11,165 ACTUAT Ipratropium Bromide 0.042 MG/ACTUAT Nasal Inhaler
40222048,11,Calcium ascorbate 50 MG / Ferrous Asparto Glycinate 50 MG / Polysaccharide iron complex 100 MG / Succinic Acid 50 MG Oral Capsule [Niferex-150]
19102840,11,palonosetron 0.05 MG/ML Injectable Solution [Aloxi]
19009551,11,Rabbit anti-human T-lymphocyte globulin 5 MG/ML Injectable Solution
1515107,11,"insulin beef-pork, isophane 100 UNT/ML Injectable Suspension [Iletin NPH]"
718757,11,Nicotine 2 MG Oral Lozenge
40171852,11,Verapamil hydrochloride 120 MG Oral Tablet
1308216,11,Lisinopril
1504672,11,Methimazole 5 MG Oral Tablet
19028343,11,Clonazepam 0.25 MG Oral Tablet
19123605,11,Amoxicillin 80 MG/ML / Clavulanate 11.4 MG/ML Oral Suspension
19132563,11,24 HR venlafaxine 75 MG Extended Release Oral Tablet
40222644,11,Hydroxyzine Pamoate 100 MG Oral Capsule
40231921,11,Acetaminophen 325 MG / Oxycodone Hydrochloride 2.5 MG Oral Tablet
1154197,11,montelukast 4 MG Chewable Tablet
739138,11,Sertraline
40165282,11,Sertraline 20 MG/ML Oral Solution
42902210,11,Ethinyl Estradiol 0.03 MG / norethindrone acetate 1.5 MG Oral Tablet
19135599,11,Desmopressin Acetate 0.004 MG/ML Injectable Solution [DDAVP]
40173402,11,100 ACTUAT Beclomethasone Dipropionate 0.04 MG/ACTUAT Metered Dose Inhaler [Qvar]
19076135,11,Dexamethasone 1 MG/ML Oral Solution
902732,11,Tobramycin 60 MG/ML Inhalant Solution [Tobi]
19124376,11,darunavir 300 MG Oral Tablet
40231516,11,Naphazoline Hydrochloride 0.25 MG/ML / Pheniramine Maleate 3 MG/ML Ophthalmic Solution
19102835,11,Levetiracetam 100 MG/ML Oral Solution [Keppra]
40051121,11,Lactulose 667 MG/ML Syrup
19079463,11,rizatriptan 5 MG Oral Tablet
19075376,11,Ciprofloxacin 2 MG/ML / Hydrocortisone 10 MG/ML Otic Suspension
19129664,11,24 HR Desvenlafaxine 100 MG Extended Release Oral Tablet
19135597,11,Desmopressin Acetate 0.004 MG/ML Injectable Solution
19018819,11,Betamethasone 1 MG/ML Topical Cream
1707479,11,Metronidazole 0.0075 MG/MG Vaginal Gel [MetroGel]
987371,11,lubiprostone 0.008 MG Oral Capsule
19087105,11,Amantadine Hydrochloride 100 MG Oral Capsule
19038462,11,basiliximab 4 MG/ML Injectable Solution
19074273,11,bismuth subsalicylate 35 MG/ML Oral Suspension
40162744,11,Amylases 120000 UNT / Endopeptidases 76000 UNT / Lipase 24000 UNT Delayed Release Oral Capsule
19018817,11,Betamethasone 0.0005 MG/MG Topical Ointment
19035080,11,Metoprolol 100 MG Oral Tablet [Lopressor]
40163948,11,24 HR carvedilol phosphate 10 MG Extended Release Oral Capsule
19041103,11,terconazole 4 MG/ML Vaginal Cream [Terazol 7]
1301241,11,Melatonin 0.25 MG/ML Oral Solution
722157,11,Paroxetine Hydrochloride 37.5 MG Extended Release Oral Tablet
40231822,11,12 HR Pseudoephedrine Hydrochloride 120 MG Extended Release Oral Tablet
19131348,11,Cholecalciferol 2000 UNT Oral Tablet
40231816,11,12 HR Oxycodone Hydrochloride 60 MG Extended Release Oral Tablet
1758539,11,etravirine 100 MG Oral Tablet [Intelence]
906116,11,Tropicamide 10 MG/ML Ophthalmic Solution
19045239,11,Petrolatum 1 MG/MG Topical Ointment [Ilex Skin]
19073585,11,Ascorbic Acid 100 MG/ML Oral Solution
968635,11,mesalamine 500 MG Extended Release Oral Capsule
40242344,11,potassium nitrate 250 MG/ML / Silver Nitrate 750 MG/ML Medicated Pad
42800620,11,Cyclopentolate hydrochloride 10 MG/ML Ophthalmic Solution
1704187,11,Lamivudine 10 MG/ML Oral Solution
19010024,11,Mannitol 200 MG/ML Injectable Solution [Osmitrol]
1192221,11,Levalbuterol 0.21 MG/ML Inhalant Solution
19098167,11,lansoprazole 30 MG Disintegrating Oral Tablet
19102518,11,Daptomycin 500 MG Injection
1165634,11,Guaifenesin 10 MG/ML Oral Solution
1799152,11,Oseltamivir 12 MG/ML Oral Suspension
19019811,11,Rifampin 300 MG Oral Capsule
19133371,11,Hepatitis B Surface Antigen Vaccine 0.01 MG/ML Injectable Suspension [Recombivax]
918634,11,Benzoyl Peroxide 0.1 MG/MG Topical Gel
19041196,11,Acetaminophen 120 MG Rectal Suppository [Acephen]
19019236,11,Nadolol 20 MG Oral Tablet
1305124,11,Methotrexate 25 MG/ML Injectable Solution
950662,11,Tacrolimus 5 MG Oral Capsule
19018977,11,"Estrogens, Conjugated (USP) 0.3 MG Oral Tablet"
43011897,11,"5 ML heparin sodium, porcine 100 UNT/ML Prefilled Syringe"
904598,11,Hydrochlorothiazide 25 MG / Triamterene 37.5 MG Oral Tablet [Maxzide]
19029027,11,Lisinopril 30 MG Oral Tablet
1759456,11,Pyrazinamide 500 MG Oral Tablet
19003087,11,Tolnaftate 10 MG/ML Topical Cream
1301168,10,1 ML Epoetin Alfa 40000 UNT/ML Injection [Procrit]
19025858,10,Vancomycin 125 MG Oral Capsule [Vancocin]
40165065,10,200 ML Nicardipine hydrochloride 0.1 MG/ML Injection [Cardene]
19104714,10,Camphor 0.002 MG/MG / Menthol 0.035 MG/MG Topical Gel
19078927,10,Mifepristone 200 MG Oral Tablet
40173074,10,Hydromorphone Hydrochloride 1 MG/ML Oral Solution [Dilaudid]
19011735,10,Benzoyl Peroxide 100 MG/ML Medicated Liquid Soap
19037427,10,torsemide 100 MG Oral Tablet [Demadex]
19078857,10,Menthol 0.076 MG/MG / methyl salicylate 0.29 MG/MG Topical Ointment
755695,10,Fluoxetine
40244444,10,rivaroxaban 15 MG Oral Tablet
40234705,10,Nystatin 100 UNT/MG / Triamcinolone Acetonide 0.001 MG/MG Topical Ointment
1583724,10,exenatide 0.25 MG/ML Injectable Solution
19057569,10,Vancomycin 50 MG/ML Oral Solution
1553611,10,Levocarnitine 330 MG Oral Tablet
40222924,10,midodrine hydrochloride 2.5 MG Oral Tablet
40236828,10,Phenazopyridine hydrochloride 100 MG Oral Tablet [Pyridium]
19123359,10,Glucose 50 MG/ML / Potassium Chloride 0.02 MEQ/ML / Sodium Chloride 0.154 MEQ/ML Injectable Solution
904995,10,ammonium lactate 120 MG/ML Topical Cream [Lac-Hydrin]
40171671,10,Benazepril hydrochloride 20 MG Oral Tablet
19033681,10,24 HR Isosorbide Mononitrate 120 MG Extended Release Oral Tablet [Imdur]
1539403,10,Simvastatin
40166429,10,Oxybutynin chloride 1 MG/ML Oral Solution
42902224,10,Diclofenac Sodium 75 MG / Misoprostol 0.2 MG Oral Tablet
19010559,10,"cyclosporine, modified 25 MG Oral Capsule"
1363059,10,Doxazosin 4 MG Oral Tablet
40221966,10,Acetaminophen 24 MG/ML / Codeine Phosphate 2.4 MG/ML Oral Solution
