drug_concept_id,personCnt,concept_name
19102492,395,Hydrochlorothiazide 12.5 MG / Olmesartan medoxomil 40 MG Oral Tablet
19032345,395,Ceftazidime 280 MG/ML Injectable Solution [Tazidime]
778505,395,tizanidine 2 MG Oral Capsule
967309,393,Simethicone 180 MG Oral Capsule
19129883,392,prednisolone 3 MG/ML Oral Suspension
40163949,392,24 HR carvedilol phosphate 10 MG Extended Release Oral Capsule [Coreg]
19078857,392,Menthol 0.076 MG/MG / methyl salicylate 0.29 MG/MG Topical Ointment
975170,392,Hydrocortisone 20 MG/ML Topical Lotion
40166295,391,Methadone Hydrochloride 0.333 MG/ML Oral Suspension
42708222,391,Mitomycin 0.2 MG/ML Ophthalmic Solution [Mitosol]
907879,390,Miconazole
40170135,390,Potassium Chloride 0.167 MEQ/ML Oral Solution
719380,389,Amphetamine aspartate 1.25 MG / Amphetamine Sulfate 1.25 MG / Dextroamphetamine saccharate 1.25 MG / Dextroamphetamine Sulfate 1.25 MG Oral Tablet
19024257,389,Fenoldopam 10 MG/ML Injectable Solution [Corlopam]
19123151,389,Acetylcysteine 600 MG Oral Capsule
1125359,388,Acetaminophen 325 MG Rectal Suppository
19126366,388,Simethicone 62.5 MG Oral Strip
744796,388,Zolpidem tartrate 10 MG Sublingual Tablet
40174291,388,liothyronine sodium 0.005 MG Oral Tablet
40243725,387,doxorubicin hydrochloride liposome 2 MG/ML Injectable Solution
40163361,386,Propranolol Hydrochloride 80 MG Oral Tablet
40180031,386,Promethazine Hydrochloride 1.25 MG/ML Oral Solution
40171045,386,Fluticasone propionate 0.5 MG/ML Topical Cream
19131440,385,1 ML Diazepam 0.005 MG/MG Prefilled Applicator [Diastat]
19058049,385,Methylene blue 10 MG/ML Injectable Solution
40222881,385,Methylergonovine Maleate 0.2 MG Oral Tablet
19132861,384,lacosamide 50 MG Oral Tablet [Vimpat]
42709162,384,Activated Charcoal 208 MG/ML Oral Suspension [Actidose]
964979,384,Salicylic Acid 170 MG/ML Topical Solution
40229445,383,Benzocaine 7.5 MG / Dextromethorphan Hydrobromide 5 MG Oral Lozenge
19054243,383,Protamine Sulfate (USP) 10 MG/ML Injectable Solution
975193,382,Hydrocortisone 5 MG Oral Tablet
736055,382,Risperidone 4 MG Oral Tablet
19027624,382,Flumazenil 0.1 MG/ML Injectable Solution
40232431,382,Diphenhydramine Hydrochloride 12.5 MG Chewable Tablet
19068056,382,MAGNESIUM GLUCONATE 500 MG Oral Tablet
916008,382,solifenacin succinate 10 MG Oral Tablet
1762735,380,Ribavirin 200 MG Oral Capsule
798874,380,Clonazepam
40162449,379,24 HR tolterodine tartrate 2 MG Extended Release Oral Capsule
19074136,379,Benzoyl Peroxide 50 MG/ML Topical Cream
904995,378,ammonium lactate 120 MG/ML Topical Cream [Lac-Hydrin]
19133700,377,{21 (Desogestrel 0.15 MG / Ethinyl Estradiol 0.02 MG Oral Tablet) / 5 (Ethinyl Estradiol 0.01 MG Oral Tablet) / 2 (Inert Ingredients 1 MG Oral Tablet) } Pack [Azurette 28 Day]
19074980,376,Cefuroxime 25 MG/ML Oral Suspension
1595812,376,Ferrous fumarate 325 MG Oral Tablet
40231943,375,Acetaminophen 65 MG/ML / Oxycodone Hydrochloride 1 MG/ML Oral Solution
19057197,375,Ketamine 50 MG/ML Injectable Solution
780446,374,varenicline 1 MG Oral Tablet
19078256,374,Hydrocortisone 0.005 MG/MG Topical Ointment
40163938,374,24 HR Nitroglycerin 0.1 MG/HR Transdermal Patch
40165809,374,Fluphenazine Hydrochloride 5 MG Oral Tablet
1552056,374,fenofibric acid 135 MG Delayed Release Oral Capsule
19079026,373,Nitroglycerin 0.1 MG/ML Injectable Solution
19018906,373,Dexamethasone 1.5 MG Oral Tablet
1756839,373,darunavir 400 MG Oral Tablet
1115008,373,Naproxen
1867082,373,NULL
42902914,372,Azelastine hydrochloride 0.206 MG/ACTUAT Nasal Inhaler
19070343,371,Camphor 40 MG/ML / Menthol 100 MG/ML / methyl salicylate 300 MG/ML Topical Cream
40224875,370,Doxepin Hydrochloride 10 MG Oral Capsule
40227546,370,12 HR cetirizine hydrochloride 5 MG / Pseudoephedrine Hydrochloride 120 MG Extended Release Oral Tablet
19071496,370,ziprasidone 80 MG Oral Capsule [Geodon]
752092,370,Prochlorperazine 25 MG Rectal Suppository
19074527,370,Calcium Carbonate 250 MG / Vitamin D 125 UNT Oral Tablet
1346823,369,carvedilol
1746940,369,Erythromycin
40241456,369,zoledronic acid 0.04 MG/ML Injectable Solution [Zometa]
1545958,369,atorvastatin
19010850,369,gadoteridol 279 MG/ML Injectable Solution [Prohance]
19031562,369,Clonazepam 0.5 MG Oral Tablet [Klonopin]
19004040,368,mycophenolate mofetil 200 MG/ML Oral Suspension [Cellcept]
19074182,368,Betamethasone 0.5 MG/ML / Clotrimazole 10 MG/ML Topical Lotion
1350332,368,cilostazol 50 MG Oral Tablet
19125051,368,sitagliptin 50 MG Oral Tablet [Januvia]
19077244,368,Fenofibrate 134 MG Oral Capsule
19077796,367,Guaifenesin 40 MG/ML Oral Solution
40221967,367,Acetaminophen 24 MG/ML / Codeine Phosphate 2.4 MG/ML Oral Solution [Tylenol with Codeine]
742657,367,Chloral Hydrate 50 MG/ML Oral Solution
918634,367,Benzoyl Peroxide 0.1 MG/MG Topical Gel
40163947,366,0.5 ML Fondaparinux sodium 5 MG/ML Prefilled Syringe [Arixtra]
40164922,366,Metformin hydrochloride 500 MG / sitagliptin 50 MG Oral Tablet
959200,366,Phenylephrine 0.0025 MG/MG / Witch Hazel 0.5 MG/MG Rectal Gel
1308847,365,valsartan 160 MG Oral Capsule
789718,365,Carbidopa 25 MG / Levodopa 100 MG Disintegrating Oral Tablet
19061860,365,Progesterone 200 MG Vaginal Suppository
19132855,365,lacosamide 200 MG Oral Tablet
19036348,365,24 HR Nicotine 0.292 MG/HR Transdermal Patch [Habitrol]
19127019,364,24 HR rivastigmine 0.192 MG/HR Transdermal Patch
1526480,364,ezetimibe 10 MG / Simvastatin 80 MG Oral Tablet
40221913,363,Acetaminophen 300 MG / Codeine Phosphate 60 MG Oral Tablet
757691,363,aripiprazole 30 MG Oral Tablet
19074585,363,Calcium Carbonate 600 MG Chewable Tablet
19022947,363,irbesartan 75 MG Oral Tablet
40240704,362,Dopamine Hydrochloride 80 MG/ML Injectable Solution
19023231,362,Finasteride 1 MG Oral Tablet
40182875,362,100 ML Esmolol hydrochloride 20 MG/ML Injection [Brevibloc]
43525745,361,12 HR dextromethorphan polistirex 6 MG/ML Extended Release Suspension
42800009,361,aluminum sulfate 8.42 MG/ML / calcium acetate 5.95 MG/ML Topical Solution [Domeboro]
739202,361,Sertraline 25 MG Oral Tablet [Zoloft]
19074873,361,cefepime 20 MG/ML Injectable Solution
19075959,360,Vitamin B 12 0.1 MG/ML Injectable Solution
19019414,359,Nortriptyline 75 MG Oral Capsule
19132042,359,Calcium Chloride 0.004 MEQ/ML / Magnesium Chloride 0.003 MEQ/ML / Potassium Chloride 0.01 MEQ/ML / Sodium Acetate 0.0475 MEQ/ML / Sodium Chloride 0.109 MEQ/ML / sodium citrate 0.012 MEQ/ML Ophthalmic Solution [BSS Ophthalmic Solution]
1502119,358,Thyroxine 0.1 MG Oral Tablet
44507565,358,0.8 ML Tbo-filgrastim 0.6 MG/ML Prefilled Syringe [Granix]
929887,358,lansoprazole
40235274,357,24 HR Methylphenidate Hydrochloride 27 MG Extended Release Oral Tablet
19036210,357,2 ML Sodium Nitroprusside 25 MG/ML Injection [Nitropress]
42708512,356,120 ACTUAT formoterol fumarate 0.005 MG/ACTUAT / mometasone furoate 0.2 MG/ACTUAT Metered Dose Inhaler
40163789,356,tolterodine tartrate 2 MG Oral Tablet
19130380,355,Benzocaine 200 MG/ML Medicated Pad
40222612,354,Ethambutol Hydrochloride 100 MG Oral Tablet
920300,354,Nitrofurantoin 5 MG/ML Oral Suspension
40225925,354,Bupivacaine Hydrochloride 1 MG/ML / Fentanyl 0.002 MG/ML Injectable Solution
40164962,354,Megestrol Acetate 20 MG Oral Tablet
19019115,352,Lovastatin 10 MG Oral Tablet
766925,351,24 HR quetiapine 200 MG Extended Release Oral Tablet
1784447,351,Ivermectin 3 MG Oral Tablet [Stromectol]
1301001,351,Megestrol Acetate 125 MG/ML Oral Suspension
42902807,351,Fluticasone propionate 0.045 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler
40177829,351,Amiloride Hydrochloride 5 MG Oral Tablet
40237673,351,Calcium Carbonate 1625 MG Oral Tablet
19075567,350,Clonidine 0.2 MG Oral Tablet
40173888,350,Pyridostigmine Bromide 60 MG Oral Tablet
19102549,350,zonisamide 25 MG Oral Capsule
19035048,350,meningococcal group A polysaccharide 0.1 MG/ML / meningococcal group C polysaccharide 0.1 MG/ML / MENINGOCOCCAL POLYSACCHARIDE VACCINE GROUP W-135 0.1 MG/ML / MENINGOCOCCAL POLYSACCHARIDE VACCINE GROUP Y 0.1 MG/ML Injectable Solution [Menomune A/C/Y/W-135
19098480,349,aripiprazole 30 MG Oral Tablet [Abilify]
40164863,349,Ketorolac Tromethamine 5 MG/ML Ophthalmic Solution
43013027,348,apixaban 2.5 MG Oral Tablet [Eliquis]
19074093,347,Benzocaine 6 MG / Menthol 10 MG Oral Lozenge
1846355,347,NULL
40235286,346,24 HR Methylphenidate Hydrochloride 54 MG Extended Release Oral Tablet
1724668,346,Dicloxacillin 500 MG Oral Capsule
19102298,345,12 HR Carbamazepine 400 MG Extended Release Oral Tablet
19133589,345,24 HR Diltiazem Hydrochloride 180 MG Extended Release Oral Tablet
19057780,345,Cytarabine 20 MG/ML Injectable Solution
19125237,345,darunavir 600 MG Oral Tablet
40227085,345,Lidocaine Hydrochloride 30 MG/ML Topical Cream
19032305,345,Ceftazidime 280 MG/ML Injectable Solution [Tazicef]
19072156,344,abacavir 300 MG / Lamivudine 150 MG / Zidovudine 300 MG Oral Tablet
40173563,344,Amikacin Sulfate 50 MG/ML Injectable Solution [Amikin]
916234,344,24 HR darifenacin 7.5 MG Extended Release Oral Tablet
40174999,343,Levothyroxine Sodium 0.125 MG Oral Capsule
40168450,343,Dextroamphetamine Sulfate 5 MG Oral Tablet
19112606,343,Hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet
19074523,343,Calcium Carbonate 1000 MG Chewable Tablet
40165138,342,Propafenone Hydrochloride 150 MG Oral Tablet
19020365,342,Dibucaine 0.01 MG/MG Topical Ointment
45892427,341,"0.5 ML poliovirus vaccine inactivated, type 1 (Mahoney) 80 UNT/ML / poliovirus vaccine inactivated, type 2 (MEF-1) 16 UNT/ML / poliovirus vaccine inactivated, type 3 (Saukett) 64 UNT/ML Prefilled Syringe [Ipol]"
997881,340,Clindamycin
19018977,340,"Estrogens, Conjugated (USP) 0.3 MG Oral Tablet"
19087102,340,Amantadine Hydrochloride 10 MG/ML Oral Solution
19112814,339,Eszopiclone 1 MG Oral Tablet
19078632,339,"Insulin, Regular, Pork 100 UNT/ML Injectable Solution"
40163907,339,24 HR Amphetamine aspartate 1.25 MG / Amphetamine Sulfate 1.25 MG / Dextroamphetamine saccharate 1.25 MG / Dextroamphetamine Sulfate 1.25 MG Extended Release Oral Capsule
19076136,339,Dexamethasone 0.1 MG/ML Oral Solution
19128193,338,erythromycin lactobionate 50 MG/ML Injectable Solution [Erythrocin Lactobionate]
19011779,338,Ascorbic Acid 100 MG Oral Tablet
766927,338,24 HR quetiapine 300 MG Extended Release Oral Tablet
19032676,337,Thyroxine 0.15 MG Oral Tablet [Synthroid]
1112921,337,Ipratropium
19014907,337,Azathioprine 100 MG Oral Tablet
40169352,337,24 HR quetiapine 150 MG Extended Release Oral Tablet
1551005,337,prednisolone 1.2 MG/ML Ophthalmic Suspension
766930,336,24 HR quetiapine 400 MG Extended Release Oral Tablet [Seroquel]
938045,336,brinzolamide 10 MG/ML Ophthalmic Suspension [Azopt]
19102396,336,24 HR Felodipine 10 MG Extended Release Oral Tablet
1311104,336,Cytarabine 50 MG/ML Injectable Solution
19133416,336,"rabies immune globulin, (human) vaccine 150 UNT/ML Injectable Solution [HyperRAB]"
40166041,335,saxagliptin 5 MG Oral Tablet
40174052,335,Trihexyphenidyl Hydrochloride 2 MG Oral Tablet
911400,335,pramoxine 0.01 MG/MG / Zinc Oxide 0.125 MG/MG Topical Ointment [Anusol]
1304796,334,0.3 ML darbepoetin alfa 0.5 MG/ML Prefilled Syringe [Aranesp]
1151884,333,Etanercept 50 MG/ML Injectable Solution
19018841,333,Betamethasone 0.001 MG/MG Topical Ointment
1398937,333,Clonidine
40163954,333,24 HR carvedilol phosphate 80 MG Extended Release Oral Capsule
19102220,332,Atazanavir 100 MG Oral Capsule
932748,332,Bumetanide 0.5 MG Oral Tablet
976780,332,hydroquinone 40 MG/ML Topical Cream
40160986,332,24 HR quetiapine 50 MG Extended Release Oral Tablet [Seroquel]
19008620,332,Tretinoin 0.5 MG/ML Topical Cream
1550775,331,prednisolone 1 MG/ML Oral Solution
19035656,331,Permethrin 50 MG/ML Topical Cream [Elimite]
40166701,330,Cyproheptadine hydrochloride 0.4 MG/ML Oral Solution [Periactin]
1304049,329,5 ML fulvestrant 50 MG/ML Prefilled Syringe [Faslodex]
1308434,329,sargramostim 0.5 MG/ML Injectable Solution [Leukine]
40165161,329,Pramipexole dihydrochloride 0.125 MG Oral Tablet
19135276,329,3 ML Insulin Glargine 100 UNT/ML Pen Injector
19102572,329,Clindamycin 0.01 MG/MG Topical Gel [Clindamax]
19127196,329,0.8 ML adalimumab 50 MG/ML Prefilled Syringe
42901705,328,Phenytoin 50 MG Chewable Tablet
19074273,328,bismuth subsalicylate 35 MG/ML Oral Suspension
40179675,328,Chlorpromazine hydrochloride 200 MG Oral Tablet
19077608,328,Gentamicin Sulfate (USP) 0.9 MG/ML Injectable Solution
40243204,328,168 ACTUAT Nicotine 4 MG/ACTUAT Metered Dose Inhaler [Nicotrol Inhaler]
1724732,327,50 ML Oxacillin 20 MG/ML Injection
19019581,327,Perphenazine 8 MG Oral Tablet
42902283,327,darunavir 800 MG Oral Tablet [Prezista]
917338,327,Desoximetasone 2.5 MG/ML Topical Cream
1386957,327,Labetalol
19127416,326,Sodium Chloride 0.854 MEQ/ML Ophthalmic Solution
19028902,326,leflunomide 20 MG Oral Tablet
19091379,326,Poractant alfa 80 MG/ML Intratracheal Suspension [Curosurf]
42708174,326,24 HR Metformin hydrochloride 500 MG / sitagliptin 50 MG Extended Release Oral Tablet
501415,326,0.5 ML hepatitis B immune globulin 217 UNT/ML Prefilled Syringe [Bayhep B]
40232659,326,Hyoscyamine Sulfate 0.125 MG Sublingual Tablet [Levsin]
19067686,325,Terazosin 10 MG Oral Capsule
19074500,325,Calcium Carbonate 1250 MG Oral Capsule
40221404,324,{1 (9000 MG) (Miconazole Nitrate 20 MG/ML Vaginal Cream) / 3 (Miconazole Nitrate 200 MG Vaginal Suppository) } Pack
1149409,324,fluticasone 0.044 MG/ACTUAT Inhalant Solution
40163913,324,24 HR Amphetamine aspartate 5 MG / Amphetamine Sulfate 5 MG / Dextroamphetamine saccharate 5 MG / Dextroamphetamine Sulfate 5 MG Extended Release Oral Capsule
19078728,324,Itraconazole 100 MG Oral Capsule
1336975,324,tadalafil 10 MG Oral Tablet
40221720,324,Codeine Phosphate 2 MG/ML / Guaifenesin 20 MG/ML Oral Solution [Robitussin AC]
40162438,324,24 HR Propranolol Hydrochloride 80 MG Extended Release Oral Capsule
974830,323,Hydrochlorothiazide 12.5 MG / Losartan 50 MG Oral Tablet [Hyzaar 50/12.5]
1304850,323,Filgrastim
40182265,322,methenamine hippurate 1000 MG Oral Tablet
40223936,322,Miconazole Nitrate 20 MG/ML Topical Cream [Micaderm]
950663,322,1 ML Tacrolimus 5 MG/ML Injection
1157128,321,Pseudoephedrine 10 MG/ML Extended Release Suspension
40221902,321,Acetaminophen 300 MG / Codeine Phosphate 15 MG Oral Tablet [Tylenol with Codeine]
42707404,321,Furosemide 1 MG/ML Injectable Solution
40226387,321,aliskiren 150 MG Oral Tablet
976547,321,potassium citrate 10 MEQ Extended Release Oral Tablet
715998,321,donepezil 5 MG Oral Tablet [Aricept]
40221825,320,Dextromethorphan Hydrobromide 2 MG/ML / Guaifenesin 60 MG/ML Oral Solution
19133576,320,24 HR Diltiazem Hydrochloride 120 MG Extended Release Oral Capsule [Cardizem]
714851,320,Amphetamine aspartate 5 MG / Amphetamine Sulfate 5 MG / Dextroamphetamine saccharate 5 MG / Dextroamphetamine Sulfate 5 MG Oral Tablet
19129681,319,24 HR Desvenlafaxine 50 MG Extended Release Oral Tablet
40231906,319,Acetaminophen 500 MG / Oxycodone Hydrochloride 5 MG Oral Tablet
40169353,318,24 HR quetiapine 150 MG Extended Release Oral Tablet [Seroquel]
40233402,318,Ascorbic Acid 250 MG / Folic Acid 1 MG / Iron Carbonyl 100 MG / Vitamin B 12 0.025 MG Oral Tablet
1560171,318,Glipizide
749932,318,Carisoprodol 350 MG Oral Tablet
40171828,317,WHEAT DEXTRIN 1000 MG Chewable Tablet
40232649,317,Hyoscyamine Sulfate 0.125 MG Oral Tablet
904860,317,Lactic acid 100 MG/ML Topical Cream
19079983,317,Diphenhydramine 2.5 MG/ML Oral Solution
42800481,317,"0.5 ML Bordetella pertussis filamentous hemagglutinin vaccine, inactivated 0.05 MG/ML / Bordetella pertussis pertactin vaccine, inactivated 0.016 MG/ML / Bordetella pertussis toxoid vaccine, inactivated 0.05 MG/ML / diphtheria toxoid vaccine, inactivated"
19074973,317,ceftibuten 18 MG/ML Oral Suspension
19131445,317,4 ML Diazepam 0.005 MG/MG Prefilled Applicator
1113614,317,Aspirin 81 MG Disintegrating Oral Tablet
19010431,316,valacyclovir 500 MG Oral Tablet [Valtrex]
19128379,316,olanzapine 20 MG Disintegrating Oral Tablet [Zyprexa]
904896,316,Lactic acid 50 MG/ML Topical Lotion
40223901,315,Miconazole Nitrate 0.02 MG/MG Topical Powder
43011929,315,Mexiletine Hydrochloride 150 MG Oral Capsule
1597760,315,glimepiride 4 MG Oral Tablet [Amaryl]
753629,315,Propofol 10 MG/ML Injectable Suspension
19105356,315,Menthol 0.05 MG/MG Medicated Patch
40164864,315,Ketorolac Tromethamine 5 MG/ML Ophthalmic Solution [Acular]
19132161,314,Sodium Chloride 0.0855 MEQ/ML Nasal Spray
40165565,314,haloperidol decanoate 50 MG/ML Injectable Solution
19019979,313,Ibuprofen 100 MG Oral Tablet
1513850,313,"Insulin, Zinc, Human 100 UNT/ML Injectable Suspension"
19076600,313,Dipyridamole 25 MG Oral Tablet
40030629,313,Codeine 2 MG/ML / Guaifenesin 20 MG/ML Syrup
906917,312,Urea 400 MG/ML Topical Cream
1237231,312,Theophylline 300 MG Extended Release Oral Tablet
735851,312,Disulfiram 250 MG Oral Tablet
42708066,312,10 ML Phenylephrine Hydrochloride 0.04 MG/ML Prefilled Syringe
19123181,312,Amylases 52000 UNT / Endopeptidases 52000 UNT / Lipase 16000 UNT Delayed Release Oral Capsule
19077410,312,Fluocinonide 0.5 MG/ML Topical Solution
778478,311,tizanidine 2 MG Oral Tablet
551825,311,"Immunoglobulin G, Human 120 MG/ML Injectable Solution [Carimune]"
40225923,310,Bupivacaine Hydrochloride 0.625 MG/ML Injectable Solution
40165166,310,Pramipexole dihydrochloride 0.25 MG Oral Tablet [Mirapex]
42708407,309,Dextromethorphan Hydrobromide 2 MG/ML / Guaifenesin 20 MG/ML Oral Solution [Robafen DM]
40173971,309,Sotalol Hydrochloride 120 MG Oral Tablet
40163764,309,Fosinopril Sodium 40 MG Oral Tablet
40182175,308,homatropine methylbromide 0.3 MG/ML / Hydrocodone Bitartrate 1 MG/ML Oral Solution
42708737,308,Alendronic acid 70 MG Effervescent Oral Tablet
903963,308,Triamcinolone
40166133,307,24 HR Oxybutynin chloride 15 MG Extended Release Oral Tablet
782232,307,entacapone 200 MG Oral Tablet [Comtan]
19028938,307,topiramate 25 MG Oral Capsule
40165170,306,Pramipexole dihydrochloride 0.5 MG Oral Tablet [Mirapex]
974474,306,Hydrochlorothiazide 12.5 MG / telmisartan 80 MG Oral Tablet
984822,306,Kaolin 193 MG/ML / pectin 4.33 MG/ML Oral Suspension
42902934,306,Fluticasone propionate 0.25 MG/ACTUAT Dry Powder Inhaler
40231819,305,12 HR Oxycodone Hydrochloride 80 MG Extended Release Oral Tablet [Oxycontin]
19125401,305,Cholecalciferol 10000 UNT Oral Capsule
19006863,305,terbinafine 250 MG Oral Tablet [Lamisil]
19096798,305,Levalbuterol 0.103 MG/ML Inhalant Solution
19076110,305,Dexamethasone 0.001 MG/MG / Neomycin 0.0035 MG/MG / Polymyxin B 10 UNT/MG Ophthalmic Ointment
40167356,305,Talc 5000 MG Topical Powder
1707343,305,Metronidazole 7.5 MG/ML Topical Cream
1841520,304,NULL
19078522,304,Indomethacin 75 MG Extended Release Oral Capsule
40173405,303,168 ACTUAT Nicotine 4 MG/ACTUAT Metered Dose Inhaler
40163638,303,lisdexamfetamine dimesylate 30 MG Oral Capsule
19075376,303,Ciprofloxacin 2 MG/ML / Hydrocortisone 10 MG/ML Otic Suspension
730551,303,Bromocriptine 2.5 MG Oral Tablet
19009554,303,Rabbit anti-human T-lymphocyte globulin 5 MG/ML Injectable Solution [Thymoglobulin]
904895,302,Lactic acid 100 MG/ML Topical Lotion
717166,302,Neostigmine Methylsulfate 1 MG/ML Injectable Solution
1551839,302,Fenofibrate 54 MG Oral Tablet
1353407,302,Vitamin B6 100 MG/ML Injectable Solution
1551044,301,prednisolone 30 MG Disintegrating Oral Tablet
19079656,301,Sorbitol 700 MG/ML Oral Solution
19077438,301,Fluorometholone 1 MG/ML Ophthalmic Suspension
1360333,300,Glucosamine Sulfate 500 MG Oral Tablet
42708202,300,Budesonide 3 MG Delayed Release Oral Capsule [Entocort]
1350521,300,Prazosin 1 MG Oral Capsule
950669,300,Tacrolimus 0.001 MG/MG Topical Ointment
1309801,299,eplerenone 50 MG Oral Tablet
19027885,299,Salicylic Acid 20 MG/ML / Sulfur 20 MG/ML Medicated Shampoo
40163724,299,prasugrel 5 MG Oral Tablet
19079686,298,Stavudine 40 MG Oral Capsule
19102397,298,24 HR Felodipine 5 MG Extended Release Oral Tablet
40163601,298,foscarnet sodium 24 MG/ML Injectable Solution
42901695,297,200 ACTUAT flunisolide 0.025 MG/ACTUAT Nasal Inhaler
1715475,297,Nelfinavir 250 MG Oral Tablet
40234019,297,Triamcinolone Acetonide 1 MG/ML Topical Lotion
